pair id,benchmark,benchmark id,solver,solver id,configuration,configuration id,status,cpu time,wallclock time,memory usage,result,expected,SZSResult,SZSOutput,SZSStatus
469535991,Problems_HOL_bool_free_only/SYO/SYO076^5.p,9367719,vampire_polymorphic_csup,25884,casc_abs,343846,complete,0.016746,0.0212291,0,Theorem,Theorem,THM-Prf,Prf,THM
469536029,Problems_HOL_bool_free_only/SYO/SYO077^5.p,9367841,vampire_polymorphic_csup,25884,casc_abs,343846,complete,0.018325,0.0248131,0,Theorem,Theorem,THM-Prf,Prf,THM
469536181,Problems_HOL_bool_free_only/SYO/SYO080^5.p,9368365,vampire_polymorphic_csup,25884,casc_abs,343846,complete,0.01715,0.017093,113188,Theorem,Theorem,THM-Prf,Prf,THM
469536103,Problems_HOL_bool_free_only/SYO/SYO081^5.p,9368064,vampire_polymorphic_csup,25884,casc_abs,343846,complete,0.017928,0.0178671,113188,Theorem,Theorem,THM-Prf,Prf,THM
469536063,Problems_HOL_bool_free_only/SYO/SYO082^5.p,9367949,vampire_polymorphic_csup,25884,casc_abs,343846,complete,0.017369,0.017401,113188,Theorem,Theorem,THM-Prf,Prf,THM
469536017,Problems_HOL_bool_free_only/SYO/SYO083^5.p,9367825,vampire_polymorphic_csup,25884,casc_abs,343846,complete,0.01737,0.017349,113188,Theorem,Theorem,THM-Prf,Prf,THM
469536013,Problems_HOL_bool_free_only/SYO/SYO084^5.p,9367810,vampire_polymorphic_csup,25884,casc_abs,343846,complete,0.018526,0.0184711,113188,Theorem,Theorem,THM-Prf,Prf,THM
469536069,Problems_HOL_bool_free_only/SYO/SYO085^5.p,9367953,vampire_polymorphic_csup,25884,casc_abs,343846,complete,0.017005,0.016926,113188,Theorem,Theorem,THM-Prf,Prf,THM
469536095,Problems_HOL_bool_free_only/SYO/SYO086^5.p,9368044,vampire_polymorphic_csup,25884,casc_abs,343846,complete,0.01662,0.0165629,113188,Theorem,Theorem,THM-Prf,Prf,THM
469536185,Problems_HOL_bool_free_only/SYO/SYO087^5.p,9368369,vampire_polymorphic_csup,25884,casc_abs,343846,complete,0.01736,0.017306,113188,Theorem,Theorem,THM-Prf,Prf,THM
469536109,Problems_HOL_bool_free_only/SYO/SYO088^5.p,9368083,vampire_polymorphic_csup,25884,casc_abs,343846,complete,0.016571,0.016541,113188,Theorem,Theorem,THM-Prf,Prf,THM
469536171,Problems_HOL_bool_free_only/SYO/SYO089^5.p,9368329,vampire_polymorphic_csup,25884,casc_abs,343846,complete,0.017768,0.0177571,113188,Theorem,Theorem,THM-Prf,Prf,THM
469536151,Problems_HOL_bool_free_only/SYO/SYO090^5.p,9368252,vampire_polymorphic_csup,25884,casc_abs,343846,complete,0.016671,0.0166179,113188,Theorem,Theorem,THM-Prf,Prf,THM
469535963,Problems_HOL_bool_free_only/SYO/SYO092^5.p,9367621,vampire_polymorphic_csup,25884,casc_abs,343846,complete,0.017883,0.0211521,0,Theorem,Theorem,THM-Prf,Prf,THM
469536059,Problems_HOL_bool_free_only/SYO/SYO093^5.p,9367941,vampire_polymorphic_csup,25884,casc_abs,343846,complete,0.018338,0.022547,0,Theorem,Theorem,THM-Prf,Prf,THM
469536049,Problems_HOL_bool_free_only/SYO/SYO094^5.p,9367919,vampire_polymorphic_csup,25884,casc_abs,343846,complete,0.017511,0.017433,0,Theorem,Theorem,THM-Prf,Prf,THM
469535969,Problems_HOL_bool_free_only/SYO/SYO095^5.p,9367629,vampire_polymorphic_csup,25884,casc_abs,343846,complete,0.018677,0.0185861,113188,Theorem,Theorem,THM-Prf,Prf,THM
